address,size,rent,personer,dagar,time,url
Kungshamra 71 / 1301,19,4 148,10,113,2022-11-02 15:33,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=33477971695259734930494e5a36466734546676453377506375576d5964494e
Kungshamra 81 / 1204,23,4 598,15,650,2022-11-02 15:33,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=4a3247597953664169326d3767736f36504f5756307a33654553655756456563
Kungshamra 83 / 1106,23,4 536,10,650,2022-11-02 15:33,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=2b5a34515a474141316943584d4b77586b567953425166444f4e4c4774385768
Professorsslingan 10 / 1213,25,5 275,12,637,2022-11-02 15:33,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=3473666d38623244645238674942466e2b35737a434959446650533971664a6c
Professorsslingan 51 / 1001,48,10 881,8,433,2022-11-02 15:33,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=4c6d522f65655a302b554f65744579435a394f7a6e574d6158526b514544492b
Röntgenvägen 1 / 1511,42,5 473,10,477,2022-11-02 15:33,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=4f433659453639414e6a352f55637837693930426f5051574c5565417664776f
Emmylundsvägen 5 / 1212,36,6 802,11,1192,2022-11-02 15:33,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=49354f6638356349425059314c49367369527158643156526c597a6843374e53
Gustav III:s Boulevard 4 / 1601,26,5 720,10,972,2022-11-02 15:33,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=466858472f4a64736a717657474f37546a46714f635755656e366d3863394533
Forskarbacken 17 / 1104,18,3 720,16,422,2022-11-02 15:33,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=64736b745756533134506648506e4f6b4350494874744650504c72526b45737a
Forskarbacken 19 / 1106,18,3 714,18,433,2022-11-02 15:33,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=52445a5441596e704e4c6f3547444f463137443435504d6f38386679517a7a39
Studentbacken 25 / 1615,17,4 154,9,115,2022-11-02 15:33,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=3962737a6177344e476a41784233354f75547a377170754f506e38702b754648
Körsbärsvägen 4 A / 1317,20,4 239,13,427,2022-11-02 15:33,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=634b4138385430714b794b70454a556b376745636d596670745147615542724a
Professorsslingan 10 / 1309,24,5 550,12,617,2022-11-02 15:33,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=3658484767366c45313431706f7546684643634876524d623735614677444f64
Forskarbacken  7 / 1005,18,3 910,12,128,2022-11-02 15:33,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=594d75644b654e31576e6634537141534450415050796f55664e687a4b666b63
Armégatan 32 A / 1415,36,4 564,8,679,2022-11-02 15:34,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=466e7938352b70443346464f556f79437a6d316d6437734439616e5659553144
Emmylundsvägen 3 / 1805,18,3 496,9,150,2022-11-02 15:34,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=447636424761787436636c4b624a34533052554f742b4832396d396a70645268
Studentbacken 21 / 1206,17,3 962,13,115,2022-11-02 15:34,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=744c306d327838786c454f546b65776d4162686e2f61494a774a536573755a70
Studentbacken 21 / 1317,41,6 321,19,1201,2022-11-02 15:34,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=5575385a4f363637644f394b2f786c6e7a66484943744f2f666f6d6c75516152
Körsbärsvägen 4 B / 1317,18,4 095,15,427,2022-11-02 15:34,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=6e6763617a766c70426266527a49325435533170717735646d6635766465704a
Körsbärsvägen 4 C / 1311,18,3 918,13,288,2022-11-02 15:34,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=316a7063714d61555348364c4a3476477138636b594558614758514273574b73
Körsbärsvägen 9 / 1604,36,6 495,12,895,2022-11-02 15:34,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=614e76786c32717a6165537936762f567354533645424466327a39475835376a
Edinsvägen 22 B / 1109,17,3 246,7,625,2022-11-02 15:34,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=595172305173437059785974724e79594c464662766b6b4d654b453657776745
Röntgenvägen 1 / 2316,62,7 080,13,835,2022-11-02 15:34,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=733545564642426836777a31584f396e674d6d36564e524337736f422f653267
Maltgatan  4 / 1109,25,5 867,12,454,2022-11-02 15:34,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=7365426a5077704c6e2b4c642b75712f4d544b54466c7265336865704a346554
Maltgatan 12 / 1206,29,6 261,11,882,2022-11-02 15:34,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=414f34484a762b5575473851714f71626e56415a386e4c5075423246576d5547
Maltgatan  8 / 1308,42,9 186,13,495,2022-11-02 15:34,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=6667546b2f4575455a776a7472472b32545959553364344f4c4954337545737a
Armégatan 32 B / 1204,20,6 139,10,152,2022-11-02 15:34,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=6e584352676136363430625839396747584951656874434b4931575570703643
Emmylundsvägen 3 / 1313,18,3 496,8,149,2022-11-02 15:34,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=303245494971536f77774730557741675573566a37455436796f3336667a2b2f
Emmylundsvägen 1 / 1407,18,3 496,6,144,2022-11-02 15:34,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=70536855725379736759322f5367656376552b52304b71395439423773493748
Emmylundsvägen 1 / 1510,18,3 496,8,149,2022-11-02 15:34,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=4d456144514a655351624154472f6d6f664b454d4857464449766c4f79592f4d
Emmylundsvägen 3 / 1602,18,3 678,7,163,2022-11-02 15:34,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=71376e4c682f62506e5a5754424b2b317464636349314e71382b535432586b62
Emmylundsvägen 3 / 1712,17,3 496,12,149,2022-11-02 15:34,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=4f6961764b4b56593532613547716467784a30325873694649395a4467625269
Emmylundsvägen 5 / 1114,22,4 475,18,1192,2022-11-02 15:34,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=335a4c7054543530423771566b35414c34464665785467584c474f505a31334a
Kungshamra 31 / 1220,19,3 302,13,128,2022-11-02 15:34,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=316977554f516673577a69563642706647685732626f6e4f686d336a43667133
Kungshamra 71 / 1013,19,4 148,8,113,2022-11-02 15:34,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=65414f513954526534593653636e506f68526c6e6147774352352f4f496c3353
Kungshamra 71 / 1204,19,4 148,8,113,2022-11-02 15:34,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=736c39326f713074696f4c75374c484877713545354d484c59573941614c6431
Kungshamra 71 / 1212,19,4 148,5,119,2022-11-02 15:34,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=526f6b6d337a43756376356935767976712b45366763756b6e4a4a4548653933
Kungshamra 71 / 1301,19,4 148,10,113,2022-11-02 15:34,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=336e423158414b30685348777151486a333544674743497379517a4f47314639
Kungshamra 81 / 1204,23,4 598,15,650,2022-11-02 15:34,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=64456f2b53624b70487149386f4c38736b2b49494331414858346d6a46507733
Kungshamra 83 / 1106,23,4 536,10,650,2022-11-02 15:34,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=334d4171504265514e6b494e6a6d7556436a4d533969377a6d5a6376654b5938
Professorsslingan 10 / 1213,25,5 275,12,637,2022-11-02 15:34,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=615a52466b3337546239332f31306b7338716b367a79576545464b366c455561
Professorsslingan 51 / 1001,48,10 881,8,433,2022-11-02 15:34,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=30362f2b4967467071536f744a5a43744964466b543330444650626e38327a51
Röntgenvägen 1 / 1511,42,5 473,10,477,2022-11-02 15:34,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=46455266332f6d47762b7839496f6974672b7a6848437a4c6c544c6d5646564c
Emmylundsvägen 5 / 1212,36,6 802,11,1192,2022-11-02 15:34,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=4f656946477668644a39707052516e6d4a7a6b656c6951447a4c4d4573494f55
Gustav III:s Boulevard 4 / 1601,26,5 720,10,972,2022-11-02 15:34,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=5733572f692b5164696c707053354547395272333664653468347132354c7a57
Forskarbacken 17 / 1104,18,3 720,16,422,2022-11-02 15:34,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=572f6536736f752b4f585664714b48397a582f52524c71546e575238466a5a4b
Forskarbacken 19 / 1106,18,3 714,18,433,2022-11-02 15:34,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=6c385a56623352564d56467831684c30484d4b46786836394450354451582f54
Studentbacken 25 / 1615,17,4 154,9,115,2022-11-02 15:34,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=2f38745a4c5952577076362f6a6b525437564b585846334b61537a5a35346837
Körsbärsvägen 4 A / 1317,20,4 239,13,427,2022-11-02 15:34,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=5765306a6c6945755142416c6b336175574a6e4c3759695341784a31326f522f
Professorsslingan 10 / 1309,24,5 550,12,617,2022-11-02 15:34,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=652f2b4571544968682f466463327359424162306c32446c64566a76434b7a6a
Forskarbacken  7 / 1005,18,3 910,12,128,2022-11-02 15:34,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=2f765653356d452b53647a4f674f654c44337a55794d4c4f6477724874506c58
Armégatan 32 A / 1415,36,4 564,8,679,2022-11-02 15:35,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=743444616a394d7577546541786e5839626f7548746e59546b31466b784a4544
Emmylundsvägen 3 / 1805,18,3 496,9,150,2022-11-02 15:35,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=2f5a6c59317052544e4366505376353576324a37673855454a754c72596a4d74
Studentbacken 21 / 1206,17,3 962,13,115,2022-11-02 15:35,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=5533656161417367395868487442736937562f6e3166695330314e6f2f4d6142
Studentbacken 21 / 1317,41,6 321,19,1201,2022-11-02 15:35,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=50725770556d5776523452426c46554e49567a6477305031564b554b7a636b32
Körsbärsvägen 4 B / 1317,18,4 095,15,427,2022-11-02 15:35,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=6f4657493662564a4b6f36486c534245756266645744556832347a4a53365346
Körsbärsvägen 4 C / 1311,18,3 918,13,288,2022-11-02 15:35,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=555943327875704134626a502f4f47466942465756434e77345a7569766a3647
Körsbärsvägen 9 / 1604,36,6 495,12,895,2022-11-02 15:35,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=74463751594e503671314249656976617970675a644e496a5a6e456d6e625539
Edinsvägen 22 B / 1109,17,3 246,7,625,2022-11-02 15:35,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=6a695636464965482b546a2b45306d6b37765a6f6a454947446c57684f38542f
Röntgenvägen 1 / 2316,62,7 080,13,835,2022-11-02 15:35,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=554d5a6c543871356e574f66684576707773464a683161314639704f51343464
Maltgatan  4 / 1109,25,5 867,12,454,2022-11-02 15:35,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=7a4a39446352554a4d4e614253494443535a6656354831362f73684952534f65
Maltgatan 12 / 1206,29,6 261,11,882,2022-11-02 15:35,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=7955314c59797758665a3676657554337073625531784b3437482b2f6e614479
Maltgatan  8 / 1308,42,9 186,13,495,2022-11-02 15:35,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=34476b49495045614a64416b4c385531493162434c57666e357778544e74504f
Armégatan 32 B / 1204,20,6 139,10,152,2022-11-02 15:35,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=4e693763797759673568434f644372545348526537616b6b474b653355343768
Emmylundsvägen 3 / 1313,18,3 496,8,149,2022-11-02 15:35,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=73384d334f6b725a5a38744c744d38757a544f4b4d736232636a744870344272
Emmylundsvägen 1 / 1407,18,3 496,6,144,2022-11-02 15:35,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=612f6334594e45574a69747068796f704e6471374e6f5a704838693535497239
Emmylundsvägen 1 / 1510,18,3 496,8,149,2022-11-02 15:35,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=7a324454584a41695352464239534e65385a4858756e38426b534b3546443230
Emmylundsvägen 3 / 1602,18,3 678,7,163,2022-11-02 15:35,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=5a594478375649724677513253494a324d6c39612f53636a737a75556979795a
Emmylundsvägen 3 / 1712,17,3 496,12,149,2022-11-02 15:35,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=686a59776c6151306f442b31574738696a616a31584858634146486f73524342
Emmylundsvägen 5 / 1114,22,4 475,18,1192,2022-11-02 15:35,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=744a316371344c664349474a5a57497a38334a77724f376538657a6443733441
Kungshamra 31 / 1220,19,3 302,13,128,2022-11-02 15:35,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=7a4a7077764e43794d6b5962542b574e47644a36486d35526c6838785234584d
Kungshamra 71 / 1013,19,4 148,8,113,2022-11-02 15:35,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=35576c41446358776b796250522f456a3249637045596e72324a576a7655304c
Kungshamra 71 / 1204,19,4 148,8,113,2022-11-02 15:35,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=45694a4c356232304673724f74777035626952643635434b57674155592b2f43
Kungshamra 71 / 1212,19,4 148,5,119,2022-11-02 15:35,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=42424c4530524970436a4d78737a777633586c5145343871522b4a2f47496b68
Kungshamra 71 / 1301,19,4 148,10,113,2022-11-02 15:35,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=6933514d542b7a4f3655736a32534851387a725231546b596e674745454c7577
Kungshamra 81 / 1204,23,4 598,15,650,2022-11-02 15:35,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=366a2f68697344446e6d5a494444795a5370513441422f70366753444c784c44
Kungshamra 83 / 1106,23,4 536,10,650,2022-11-02 15:35,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=4d2b7336596630655664344a6e2f6837537062766c74637171374d343653726f
Professorsslingan 10 / 1213,25,5 275,12,637,2022-11-02 15:35,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=366853424738644b7a48743442764e5a3457352b5a382f474e704e5230677132
Professorsslingan 51 / 1001,48,10 881,8,433,2022-11-02 15:35,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=417644444e50566873386b784e554e786b61354d4d475a533271796f4c455530
Röntgenvägen 1 / 1511,42,5 473,10,477,2022-11-02 15:35,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=4875644869562f68512b367a36797a6873615958655171556348336f332f7a7a
Emmylundsvägen 5 / 1212,36,6 802,11,1192,2022-11-02 15:35,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=5646584c326f6846666b5538617033774758436a4f37634645766f5630473439
Gustav III:s Boulevard 4 / 1601,26,5 720,10,972,2022-11-02 15:35,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=3975336b767a424f705a55726b444c3365455231354474552f77765750467167
Forskarbacken 17 / 1104,18,3 720,17,422,2022-11-02 15:35,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=4631764f6672774c554735774476776e337a453148384b4f653262753636667a
Forskarbacken 19 / 1106,18,3 714,18,433,2022-11-02 15:35,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=7072396773503949304b4c547050694f34564f695a656650366279766d663362
Studentbacken 25 / 1615,17,4 154,9,115,2022-11-02 15:35,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=642b5337643938336757556b797470396b384f4f6a3468357146724559566b39
Körsbärsvägen 4 A / 1317,20,4 239,13,427,2022-11-02 15:35,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=313361704a2f4736643632324d364b397155455346336952677663327133686e
Professorsslingan 10 / 1309,24,5 550,12,617,2022-11-02 15:35,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=687a53334a7635384e2b4b3966694b58552f69685953476f67427a75516f636a
Forskarbacken  7 / 1005,18,3 910,12,128,2022-11-02 15:35,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=544a78456166316d33386a3943796b594d51615645734e61395a71637659544b
Armégatan 32 A / 1415,36,4 564,8,679,2022-11-02 15:36,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=7636704f5a507771716c694a677950644a57716672626f4c4371662f31615a4e
Emmylundsvägen 3 / 1805,18,3 496,9,150,2022-11-02 15:36,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=44764865526c2b5877776e2b5a3232696c585853616467515247546575666e46
Studentbacken 21 / 1206,17,3 962,13,115,2022-11-02 15:36,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=4e397258524772535446742b346f66506958587259654249497a526345394e53
Studentbacken 21 / 1317,41,6 321,19,1201,2022-11-02 15:36,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=3533454e6a2f786169315a4734475371474b6c794d7631594255455076444171
Körsbärsvägen 4 B / 1317,18,4 095,15,427,2022-11-02 15:36,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=496c5756413936704e5a6570363965454c427278692b63505673776c43337077
Körsbärsvägen 4 C / 1311,18,3 918,13,288,2022-11-02 15:36,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=742f376e65454941584d67572b654a34734d344763436e6948416b6a6b76696a
Körsbärsvägen 9 / 1604,36,6 495,12,895,2022-11-02 15:36,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=4252317a7a4156454e4533393138576e4e5a596858617148324f39665351466c
Edinsvägen 22 B / 1109,17,3 246,7,625,2022-11-02 15:36,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=5953436d454d6c4373474544472f4e3837456b6753776f624f526c486e6b7a69
Röntgenvägen 1 / 2316,62,7 080,13,835,2022-11-02 15:36,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=5635714e6a684a7074336b427068357177494471503354574e456b6964706c58
Maltgatan  4 / 1109,25,5 867,12,454,2022-11-02 15:36,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=796a5372696f79716a32597943305a2f4942474d77524d787a5138485048506e
Maltgatan 12 / 1206,29,6 261,11,882,2022-11-02 15:36,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=36327074493361435231634c693067512f754f62344b53784357373679645049
Maltgatan  8 / 1308,42,9 186,13,495,2022-11-02 15:36,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=6c733654446d78726d46616963382b506c4c32427961797a727851305a445070
Armégatan 32 B / 1204,20,6 139,11,152,2022-11-02 15:36,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=6f4931446c646d446853776f587054322b7a42524955302b2b4f3162486a4a64
Emmylundsvägen 3 / 1313,18,3 496,8,149,2022-11-02 15:36,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=6d4d3046754b2f543476476d477a735353624961645430705a4c434a5378735a
Emmylundsvägen 1 / 1407,18,3 496,6,144,2022-11-02 15:36,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=4b4554564f634448516152494364505845504f4366376745756d4f3339653936
Emmylundsvägen 1 / 1510,18,3 496,8,149,2022-11-02 15:36,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=706476314d52617270766d414d46684d59717657392f3042446c43524230536f
Emmylundsvägen 3 / 1602,18,3 678,7,163,2022-11-02 15:36,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=626e786e51316b5443336d72544f4e4e587963535a786f585550767647596730
Emmylundsvägen 3 / 1712,17,3 496,12,149,2022-11-02 15:36,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=75337039646c6e376479642b517945526269394e524377534656496941344f53
Emmylundsvägen 5 / 1114,22,4 475,18,1192,2022-11-02 15:36,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=727a74454b76562b4b6c6c6a37763830495746594674694e685641356e4f7a7a
Kungshamra 31 / 1220,19,3 302,13,128,2022-11-02 15:36,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=5971494b426e6e764b70334d3541684a31324f646b6672676c2b4a3533647355
Kungshamra 71 / 1013,19,4 148,8,113,2022-11-02 15:36,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=6942694d5747463252566473414d472b50764444356c6e6642744c682f437274
Kungshamra 71 / 1204,19,4 148,8,113,2022-11-02 15:36,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=45364f4c2f512b78316677743841682b62783831547259707552366f39753630
Kungshamra 71 / 1212,19,4 148,5,119,2022-11-02 15:36,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=2f7239456e4a767570356e43715a3264765641702f676f485155585868776373
Kungshamra 71 / 1301,19,4 148,10,113,2022-11-02 15:36,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=446a68796d44624f4e665271635031354266337a7954537875337a58666b4d54
Kungshamra 81 / 1204,23,4 598,15,650,2022-11-02 15:36,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=7a6646655649744f6855323376644c6a76647948474569553668744c347a4e32
Kungshamra 83 / 1106,23,4 536,10,650,2022-11-02 15:36,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=777a426e4c53743051707845422f6d36506961756f7059736d73446b37325843
Professorsslingan 10 / 1213,25,5 275,12,637,2022-11-02 15:36,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=50355a724b4e4232717253686b78702b5a337652636a76485342484b47426e37
Professorsslingan 51 / 1001,48,10 881,8,433,2022-11-02 15:36,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=495877314144634d734932476946584d58684b565755685a712f79646d2f4556
Röntgenvägen 1 / 1511,42,5 473,10,477,2022-11-02 15:36,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=656a7551564e46614d5a52684f6276334d4544564d7033677667415378434b69
Emmylundsvägen 5 / 1212,36,6 802,11,1192,2022-11-02 15:36,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=6b597a3258782b77747376363752464c6566634445666b72537436387a795652
Gustav III:s Boulevard 4 / 1601,26,5 720,10,972,2022-11-02 15:36,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=516d642b6d6e4967336662376a4d7236703836697a6c3062394932715831496d
Forskarbacken 17 / 1104,18,3 720,17,422,2022-11-02 15:36,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=335561734e4752345036684c3761314f55796f7a395774654955414847637561
Forskarbacken 19 / 1106,18,3 714,18,433,2022-11-02 15:36,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=792f2f76794f5a61584933376b7474566470364d78305464334d55326b36634f
Studentbacken 25 / 1615,17,4 154,9,115,2022-11-02 15:36,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=32636b357468424654795174576955572f416d6d545a39557a6b557141784475
Körsbärsvägen 4 A / 1317,20,4 239,13,427,2022-11-02 15:36,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=577862414562355262756435427a6a4a626d6a2f466443306c4b6d304e4c705a
Professorsslingan 10 / 1309,24,5 550,12,617,2022-11-02 15:36,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=306d367365715352465a4858703873796b3837444e35644b3575466134735937
Forskarbacken  7 / 1005,18,3 910,12,128,2022-11-02 15:36,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=3643746273587441702b38306e484b6e3654665939686967656764476f703867
Armégatan 32 A / 1415,36,4 564,8,679,2022-11-02 15:37,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=624652364d74576c776c49556667592f39386e2b504a7a76336a42384e374432
Emmylundsvägen 3 / 1805,18,3 496,9,150,2022-11-02 15:37,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=355635543746795a696647384f6b535a65772b444777696f6e514d516e374f6e
Studentbacken 21 / 1206,17,3 962,13,115,2022-11-02 15:37,https://sssb.se/soka-bostad/sok-ledigt/lediga-bostader/lagenhet/?refid=794f6f4e2b7139456657494e6f67537a6961706642763462306f594655447a51
